target_bin_rpm,rows,start_s,end_s,speed_mean_rpm,speed_median_rpm,speed_std_rpm,iq_mean_A,iq_median_A,iq_abs_p95_A,iq_abs_max_A,torque_mean_Nm,torque_abs_p95_Nm,torque_peak_max_Nm,id_abs_p95_A,vbus_raw_mean,vbus_raw_min,vbus_raw_max,speed_err_mean_rpm,speed_abs_err_mean_rpm,speed_abs_err_p95_rpm
30.0,18679,56.98933400000001,80.324986,29.928568829947878,30.64058351390118,10.987609772715539,0.019856494286125105,0.0171666615802484,0.0823999755851924,0.151066621906186,0.003971298857225004,0.0164799951170384,0.0302133243812372,0.0514999847407452,3964.016703249639,3960,3968,0.020429543470629533,8.633357765405163,22.095400860621965
50.0,61725,86.074142,163.327906,50.07976801680725,53.224280526139104,16.925045905360825,0.02441979511363433,0.0205999938962981,0.1029999694814905,0.1956999420148319,0.004883959022726851,0.0205999938962981,0.0405133213293862,0.0549333170567949,3963.2915836371,3957,3968,0.1514865140758481,13.321694026219935,34.66902676473281
70.0,24642,169.210382,200.733728,70.20079527109094,71.16916409802545,16.605117144840737,0.12381954505663342,0.1167332987456892,0.2952665791802728,0.3948332163457136,0.024763909011326656,0.0590533158360545,0.0844599749748222,0.0583666493728446,3946.2119957795635,3858,3967,0.2523715521053799,12.57796552172321,35.15732291634877
90.0,56855,206.37365,277.008225,90.23718893775718,91.55552842799158,21.119228399050236,0.026085777162271197,0.0205999938962981,0.1132999664296395,0.2231666005432294,0.0052171554324542254,0.0226599932859279,0.0466933194982757,0.0583666493728446,3948.463406912321,3939,3953,0.26862300251745824,17.044930275055723,40.16235847041231
110.0,29553,283.837886,320.815665,110.340667021106,110.9653004547258,17.186922268505697,0.0244225138839468,0.0205999938962981,0.0892666402172917,0.1682332834864345,0.004884502776789342,0.0178533280434583,0.0391399884029664,0.0514999847407452,3950.221094305147,3944,3955,0.35195886961212935,13.99779822890018,32.34962004455703
130.0,21276,324.64191700000003,350.806848,130.12915721239793,130.49714651936398,14.65772876876954,0.024685426977959567,0.0240333262123477,0.0892666402172917,0.1579332865382854,0.004937085395591894,0.0178533280434583,0.0336466566972869,0.0583666493728446,3942.719496145892,3936,3949,0.2423808825538652,11.87863699344933,27.71080660420546
